0.011526,0.349944,-0.012168,0.176448
0.011615,0.349943,-0.012288,0.177068
0.011888,0.349939,-0.012657,0.178977
0.012018,0.349938,-0.012832,0.179868
0.012126,0.349936,-0.012977,0.180604
0.01244,0.349932,-0.0134,0.182741
0.012548,0.349931,-0.013547,0.183471
0.012632,0.34993,-0.01366,0.18403
0.012979,0.349925,-0.014128,0.186337
0.013059,0.349924,-0.014236,0.186863
0.013366,0.349919,-0.01465,0.188867
0.013477,0.349918,-0.0148,0.189583
0.013567,0.349916,-0.014921,0.190159
0.013855,0.349912,-0.015309,0.191999
0.01394,0.349911,-0.015424,0.192535
0.014252,0.349906,-0.015845,0.194499
0.014372,0.349904,-0.016006,0.19524
0.014661,0.349899,-0.016396,0.197028
0.014749,0.349898,-0.016514,0.197565
0.01505,0.349893,-0.016921,0.199401
0.015159,0.349891,-0.017067,0.200056
0.015309,0.349889,-0.017269,0.200956
0.015698,0.349882,-0.017795,0.203279
0.016002,0.349876,-0.018205,0.205069
0.016216,0.349873,-0.018493,0.206308
0.016595,0.349866,-0.019005,0.2085
0.016753,0.349863,-0.019218,0.2094
0.017115,0.349856,-0.019705,0.211447
0.017224,0.349853,-0.019852,0.212058
0.017383,0.34985,-0.020067,0.212944
0.017513,0.349848,-0.020242,0.213665
0.017702,0.349844,-0.020498,0.214711
0.017953,0.349839,-0.020836,0.216088
0.018279,0.349832,-0.021275,0.217859
0.018394,0.349829,-0.02143,0.218478
0.018727,0.349822,-0.02188,0.22027
0.018847,0.34982,-0.022041,0.220903
0.019748,0.3498,-0.023257,0.225672
0.019895,0.349796,-0.023455,0.22643
0.02034,0.349786,-0.024056,0.228713
0.020455,0.349783,-0.02421,0.22929
0.020807,0.349775,-0.024686,0.231069
0.020923,0.349772,-0.024841,0.231646
0.021041,0.349769,-0.025001,0.232235
0.021417,0.34976,-0.025508,0.234098
0.021537,0.349756,-0.02567,0.234689
0.021885,0.349748,-0.026139,0.236391
0.022027,0.349744,-0.026331,0.23708
0.022275,0.349737,-0.026666,0.238278
0.02252,0.349731,-0.026996,0.239452
0.022872,0.349721,-0.02747,0.241129
0.02306,0.349716,-0.027725,0.242019
0.023422,0.349706,-0.028212,0.243718
0.023636,0.3497,-0.028501,0.244713
0.023771,0.349696,-0.028684,0.245342
0.023937,0.349691,-0.028908,0.246108
0.024358,0.349679,-0.029476,0.248044
0.024561,0.349673,-0.029749,0.248966
